Unnamed: 0	mapping1	mapping2	id	label	language	LLama3 zero-shot (Sem Equiv)	LLama3 zero-shot (Ex. Same Content)	LLama3 zero-shot (Paraph)	Zero_Shot_Majority_vote	Zero_Shot_Paraph_AND_Same_Content	Zero_Shot_Paraph_AND_Sem_Equiv	Zero_Shot_ALL_THREE
28820	backtransl_set1_00561_2	swap_32663_1	28821	0	en	1	1	1	1	1	1	1
28821	swap_32790_2	backtransl_set1_13397_2	28822	1	en	1	1	1	1	1	1	1
28822	backtransl_set2_02367_2	swap_24970_1	28823	0	en	1	1	1	1	1	1	1
28823	backtransl_set1_09965_2	backtransl_set1_00190_2	28824	0	en	1	1	1	1	1	1	1
28824	swap_46987_2	backtransl_set1_10725_2	28825	1	en	0	1	1	1	1	0	0
28825	swap_04894_1	backtransl_set1_10139_2	28826	0	en	0	0	0	0	0	0	0
28826	backtransl_set2_00055_2	swap_29268_2	28827	0	en	0	0	0	0	0	0	0
28827	backtransl_set1_13399_2	backtransl_set1_00514_2	28828	0	en	0	0	1	0	0	0	0
28828	backtransl_set1_04463_2	backtransl_set1_07901_2	28829	0	en	1	1	1	1	1	1	1
28829	swap_13067_2	backtransl_set3_00742_2	28830	1	en	1	1	1	1	1	1	1
28830	backtransl_set1_01540_2	swap_10154_2	28831	0	en	1	1	1	1	1	1	1
28831	swap_42257_2	backtransl_set3_03759_2	28832	0	en	1	0	1	1	0	1	0
28832	swap_23342_1	backtransl_set2_04929_2	28833	0	en	1	1	1	1	1	1	1
28833	backtransl_set1_13361_2	swap_36139_1	28834	1	en	1	1	1	1	1	1	1
28834	backtransl_set3_01016_2	swap_48218_2	28835	0	en	0	0	0	0	0	0	0
28835	backtransl_set1_07709_2	swap_31722_2	28836	1	en	1	1	1	1	1	1	1
28836	backtransl_set2_00091_2	swap_39010_2	28837	1	en	1	1	1	1	1	1	1
28837	swap_22715_1	backtransl_set1_13145_2	28838	1	en	1	0	1	1	0	1	0
28838	backtransl_set1_15023_2	swap_26001_2	28839	1	en	1	1	1	1	1	1	1
28839	swap_00582_2	backtransl_set1_10150_2	28840	1	en	0	0	0	0	0	0	0
28840	swap_27581_1	backtransl_set2_01983_2	28841	1	en	1	1	1	1	1	1	1
28841	backtransl_set1_00200_2	swap_33987_1	28842	0	en	1	1	1	1	1	1	1
28842	backtransl_set2_04989_2	swap_29663_2	28843	1	en	0	0	0	0	0	0	0
28843	swap_00010_1	backtransl_set1_05678_2	28844	1	en	1	1	1	1	1	1	1
28844	backtransl_set2_00389_2	backtransl_set2_01326_2	28845	0	en	1	1	1	1	1	1	1
28845	backtransl_set1_13035_2	swap_28574_1	28846	1	en	1	1	1	1	1	1	1
28846	backtransl_set1_12679_2	swap_48349_1	28847	0	en	1	0	1	1	0	1	0
28847	swap_49170_2	backtransl_set2_00493_2	28848	1	en	0	0	0	0	0	0	0
28848	backtransl_set3_02389_2	backtransl_set3_00508_2	28849	0	en	0	0	0	0	0	0	0
28849	swap_44248_2	backtransl_set1_00962_2	28850	1	en	0	0	1	0	0	0	0
28850	backtransl_set1_01672_2	backtransl_set1_10930_2	28851	0	en	1	1	1	1	1	1	1
28851	swap_35517_1	backtransl_set3_04378_2	28852	0	en	0	0	0	0	0	0	0
28852	backtransl_set2_03857_2	backtransl_set2_01946_2	28853	0	en	0	0	0	0	0	0	0
28853	backtransl_set1_11916_2	swap_35503_1	28854	0	en	1	0	1	1	0	1	0
28854	backtransl_set1_04231_2	backtransl_set1_06869_2	28855	0	en	0	1	1	1	1	0	0
28855	backtransl_set1_13117_2	backtransl_set1_05221_2	28856	0	en	0	1	1	1	1	0	0
28856	backtransl_set1_10934_2	backtransl_set1_06250_2	28857	0	en	0	1	1	1	1	0	0
28857	backtransl_set1_00118_2	backtransl_set1_11356_2	28858	0	en	0	0	0	0	0	0	0
28858	backtransl_set2_03527_2	swap_12676_1	28859	1	en	1	1	1	1	1	1	1
28859	swap_09050_2	backtransl_set1_00069_2	28860	0	en	0	0	0	0	0	0	0
28860	backtransl_set1_03158_2	swap_18151_1	28861	0	en	0	0	0	0	0	0	0
28861	swap_04746_1	backtransl_set2_02310_2	28862	1	en	1	1	1	1	1	1	1
28862	backtransl_set2_01000_2	swap_03534_1	28863	0	en	1	1	1	1	1	1	1
28863	backtransl_set2_04234_2	backtransl_set2_04093_2	28864	0	en	0	1	1	1	1	0	0
28864	backtransl_set3_04233_2	backtransl_set3_04102_2	28865	0	en	0	0	0	0	0	0	0
28865	swap_09650_2	backtransl_set1_07619_2	28866	0	en	1	1	1	1	1	1	1
28866	backtransl_set1_04768_2	swap_45245_2	28867	1	en	1	1	1	1	1	1	1
28867	swap_01359_1	backtransl_set1_15268_2	28868	1	en	1	1	1	1	1	1	1
28868	backtransl_set1_10551_2	swap_15807_2	28869	1	en	1	1	1	1	1	1	1
28869	swap_07751_2	backtransl_set1_00282_2	28870	1	en	1	1	1	1	1	1	1
28870	swap_01520_2	backtransl_set1_08807_2	28871	0	en	1	1	1	1	1	1	1
28871	backtransl_set1_03017_2	swap_44717_2	28872	0	en	0	0	0	0	0	0	0
28872	swap_49070_1	backtransl_set2_01943_2	28873	1	en	1	1	1	1	1	1	1
28873	backtransl_set1_11421_2	swap_05065_1	28874	0	en	0	0	0	0	0	0	0
28874	backtransl_set1_12473_2	swap_29328_2	28875	1	en	0	1	1	1	1	0	0
28875	backtransl_set3_02504_2	swap_20056_2	28876	0	en	1	1	1	1	1	1	1
28876	backtransl_set1_13848_2	swap_13548_2	28877	0	en	0	0	0	0	0	0	0
28877	swap_15781_2	backtransl_set2_03540_2	28878	1	en	1	1	1	1	1	1	1
28878	backtransl_set1_03155_2	backtransl_set1_01172_2	28879	0	en	0	0	0	0	0	0	0
28879	backtransl_set1_04740_2	swap_15328_1	28880	1	en	1	1	1	1	1	1	1
28880	backtransl_set2_01758_2	swap_17203_1	28881	0	en	1	1	1	1	1	1	1
28881	swap_15868_2	backtransl_set1_01878_2	28882	0	en	1	1	1	1	1	1	1
28882	backtransl_set1_14060_2	backtransl_set1_15453_2	28883	0	en	0	0	0	0	0	0	0
28883	swap_20382_1	backtransl_set3_01792_2	28884	1	en	1	1	1	1	1	1	1
28884	backtransl_set1_11100_2	swap_21165_2	28885	1	en	1	0	1	1	0	1	0
28885	backtransl_set1_03339_2	swap_21403_2	28886	0	en	1	1	1	1	1	1	1
28886	backtransl_set1_11768_2	backtransl_set1_14715_2	28887	0	en	0	0	1	0	0	0	0
28887	backtransl_set1_07885_2	swap_09176_2	28888	1	en	1	1	1	1	1	1	1
28888	backtransl_set2_04662_2	backtransl_set2_02329_2	28889	0	en	0	0	0	0	0	0	0
28889	swap_43169_2	backtransl_set1_06537_2	28890	1	en	0	0	1	0	0	0	0
28890	backtransl_set2_00648_2	backtransl_set2_01566_2	28891	0	en	1	1	1	1	1	1	1
28891	swap_18936_2	backtransl_set1_10531_2	28892	1	en	1	1	1	1	1	1	1
28892	swap_44803_2	backtransl_set1_03736_2	28893	1	en	1	1	1	1	1	1	1
28893	backtransl_set1_13497_2	swap_49729_2	28894	0	en	0	0	1	0	0	0	0
28894	swap_37722_2	backtransl_set1_08712_2	28895	1	en	0	1	1	1	1	0	0
28895	backtransl_set1_02636_2	backtransl_set1_11962_2	28896	0	en	0	0	0	0	0	0	0
28896	backtransl_set2_02296_2	swap_13915_1	28897	0	en	1	0	1	1	0	1	0
28897	backtransl_set1_05801_2	swap_19980_1	28898	0	en	1	1	1	1	1	1	1
28898	swap_47653_1	backtransl_set3_02896_2	28899	1	en	1	1	1	1	1	1	1
28899	swap_07875_1	backtransl_set3_04049_2	28900	0	en	0	0	0	0	0	0	0
28900	swap_24951_2	backtransl_set3_00553_2	28901	1	en	1	1	1	1	1	1	1
28901	swap_46593_1	backtransl_set1_09209_2	28902	0	en	0	0	0	0	0	0	0
28902	backtransl_set1_11231_2	backtransl_set1_11328_2	28903	0	en	0	0	1	0	0	0	0
28903	backtransl_set1_14029_2	backtransl_set1_00414_2	28904	0	en	0	0	0	0	0	0	0
28904	backtransl_set2_04029_2	backtransl_set2_03747_2	28905	0	en	0	0	1	0	0	0	0
28905	swap_16472_2	backtransl_set1_10784_2	28906	0	en	1	0	0	0	0	0	0
28906	backtransl_set1_08672_2	swap_08871_2	28907	0	en	0	0	0	0	0	0	0
28907	swap_13251_2	backtransl_set2_02405_2	28908	0	en	1	1	1	1	1	1	1
28908	backtransl_set1_02496_2	swap_38244_1	28909	1	en	1	1	1	1	1	1	1
28909	backtransl_set3_00645_2	swap_25215_2	28910	1	en	1	1	1	1	1	1	1
28910	backtransl_set1_02638_2	swap_31922_1	28911	0	en	0	1	1	1	1	0	0
28911	swap_16479_2	backtransl_set1_05971_2	28912	1	en	1	1	1	1	1	1	1
28912	backtransl_set3_01285_2	swap_13916_1	28913	1	en	1	1	1	1	1	1	1
28913	backtransl_set1_02562_2	backtransl_set1_03114_2	28914	0	en	1	0	1	1	0	1	0
28914	swap_36061_2	backtransl_set2_00414_2	28915	0	en	0	0	0	0	0	0	0
28915	backtransl_set1_10082_2	swap_15527_1	28916	0	en	1	1	1	1	1	1	1
28916	swap_48475_1	backtransl_set1_01776_2	28917	1	en	0	0	1	0	0	0	0
28917	swap_08628_2	backtransl_set1_01321_2	28918	0	en	0	0	1	0	0	0	0
28918	backtransl_set3_05066_2	swap_34716_2	28919	1	en	1	1	1	1	1	1	1
28919	swap_17941_2	backtransl_set1_00973_2	28920	1	en	1	1	1	1	1	1	1
28920	swap_47170_1	backtransl_set3_00460_2	28921	1	en	1	1	1	1	1	1	1
28921	backtransl_set1_01333_2	swap_11028_2	28922	0	en	1	1	1	1	1	1	1
28922	backtransl_set3_04683_2	swap_01477_2	28923	1	en	0	0	1	0	0	0	0
28923	backtransl_set1_05635_2	swap_00300_1	28924	1	en	1	1	1	1	1	1	1
28924	backtransl_set3_04520_2	swap_48375_2	28925	1	en	1	0	1	1	0	1	0
28925	backtransl_set3_01184_2	swap_29610_2	28926	0	en	0	0	1	0	0	0	0
28926	backtransl_set1_14865_2	swap_10277_2	28927	1	en	1	1	1	1	1	1	1
28927	backtransl_set2_02605_2	backtransl_set2_04872_2	28928	0	en	1	0	1	1	0	1	0
28928	backtransl_set1_13646_2	backtransl_set1_07456_2	28929	0	en	0	0	1	0	0	0	0
28929	swap_43549_1	backtransl_set1_02015_2	28930	1	en	1	1	1	1	1	1	1
28930	backtransl_set1_03645_2	backtransl_set1_12854_2	28931	0	en	0	1	1	1	1	0	0
28931	backtransl_set1_01628_2	swap_21841_2	28932	0	en	1	1	1	1	1	1	1
28932	backtransl_set3_00473_2	swap_44126_2	28933	1	en	1	0	1	1	0	1	0
28933	swap_10637_2	backtransl_set1_10415_2	28934	0	en	0	0	1	0	0	0	0
28934	backtransl_set1_06881_2	swap_33464_2	28935	1	en	1	1	1	1	1	1	1
28935	backtransl_set1_13869_2	backtransl_set1_13572_2	28936	1	en	0	0	1	0	0	0	0
28936	backtransl_set1_12536_2	swap_08015_2	28937	1	en	1	1	1	1	1	1	1
28937	backtransl_set3_01853_2	backtransl_set3_00599_2	28938	0	en	0	0	1	0	0	0	0
28938	backtransl_set2_04280_2	swap_25283_2	28939	1	en	1	1	1	1	1	1	1
28939	backtransl_set1_02496_2	swap_38244_2	28940	0	en	1	0	1	1	0	1	0
28940	backtransl_set2_00284_2	swap_27853_1	28941	1	en	1	1	1	1	1	1	1
28941	backtransl_set3_02012_2	swap_06922_2	28942	1	en	1	1	1	1	1	1	1
28942	swap_27376_2	backtransl_set1_14091_2	28943	1	en	1	1	1	1	1	1	1
28943	backtransl_set1_07346_2	swap_01969_2	28944	0	en	0	0	0	0	0	0	0
28944	swap_03055_2	backtransl_set1_07395_2	28945	1	en	1	1	1	1	1	1	1
28945	swap_43623_1	backtransl_set1_01788_2	28946	0	en	0	0	0	0	0	0	0
28946	backtransl_set1_16172_2	backtransl_set1_15144_2	28947	0	en	0	0	0	0	0	0	0
28947	swap_12373_1	backtransl_set2_04514_2	28948	0	en	0	0	0	0	0	0	0
28948	backtransl_set1_12980_2	swap_30693_2	28949	0	en	0	0	1	0	0	0	0
28949	backtransl_set3_04343_2	swap_08359_1	28950	0	en	0	1	1	1	1	0	0
28950	swap_26028_1	backtransl_set3_03715_2	28951	1	en	1	1	1	1	1	1	1
28951	backtransl_set1_13287_2	swap_36147_1	28952	1	en	0	1	1	1	1	0	0
28952	swap_31172_1	backtransl_set3_04382_2	28953	1	en	1	1	1	1	1	1	1
28953	backtransl_set1_05841_2	backtransl_set1_12406_2	28954	0	en	0	0	1	0	0	0	0
28954	swap_19724_1	backtransl_set1_08900_2	28955	0	en	0	0	0	0	0	0	0
28955	backtransl_set1_14617_2	backtransl_set1_06737_2	28956	0	en	0	0	1	0	0	0	0
28956	backtransl_set1_13785_2	swap_25840_2	28957	1	en	1	0	1	1	0	1	0
28957	backtransl_set1_10163_2	backtransl_set1_08031_2	28958	0	en	0	0	0	0	0	0	0
28958	swap_19814_2	backtransl_set1_05595_2	28959	0	en	1	1	1	1	1	1	1
28959	swap_09996_1	backtransl_set1_15553_2	28960	0	en	0	0	1	0	0	0	0
28960	swap_48777_1	backtransl_set1_11776_2	28961	1	en	1	1	1	1	1	1	1
28961	backtransl_set1_00827_2	swap_44807_1	28962	1	en	1	1	1	1	1	1	1
28962	backtransl_set2_03712_2	backtransl_set2_01960_2	28963	0	en	1	0	0	0	0	0	0
28963	swap_22880_1	backtransl_set1_16082_2	28964	1	en	1	1	1	1	1	1	1
28964	backtransl_set1_03947_2	swap_47328_2	28965	1	en	1	1	1	1	1	1	1
28965	backtransl_set1_00918_2	backtransl_set1_14977_2	28966	0	en	0	0	1	0	0	0	0
28966	backtransl_set2_04980_2	backtransl_set2_04472_2	28967	0	en	1	0	0	0	0	0	0
28967	backtransl_set3_01327_2	swap_23691_1	28968	0	en	1	1	1	1	1	1	1
28968	backtransl_set1_13351_2	backtransl_set1_02801_2	28969	0	en	1	0	1	1	0	1	0
28969	backtransl_set2_00732_2	swap_42989_2	28970	1	en	1	1	1	1	1	1	1
28970	swap_14666_1	backtransl_set1_08256_2	28971	1	en	0	0	1	0	0	0	0
28971	backtransl_set2_02092_2	swap_09031_2	28972	0	en	0	0	1	0	0	0	0
28972	backtransl_set1_00370_2	swap_19703_1	28973	1	en	1	1	1	1	1	1	1
28973	backtransl_set1_03489_2	backtransl_set1_10128_2	28974	0	en	0	0	0	0	0	0	0
28974	swap_17437_1	backtransl_set1_05295_2	28975	0	en	0	0	1	0	0	0	0
28975	swap_03869_1	backtransl_set1_09080_2	28976	1	en	1	1	1	1	1	1	1
28976	backtransl_set1_08660_2	swap_39008_2	28977	1	en	1	1	1	1	1	1	1
28977	backtransl_set1_04773_2	swap_21162_1	28978	0	en	1	1	1	1	1	1	1
28978	backtransl_set1_05528_2	backtransl_set1_08877_2	28979	0	en	0	0	0	0	0	0	0
28979	swap_37403_1	backtransl_set3_03195_2	28980	1	en	1	1	1	1	1	1	1
28980	backtransl_set2_03715_2	swap_08992_2	28981	0	en	0	0	1	0	0	0	0
28981	backtransl_set1_07147_2	swap_35910_2	28982	1	en	1	0	1	1	0	1	0
28982	swap_24963_1	backtransl_set1_13732_2	28983	0	en	0	0	1	0	0	0	0
28983	backtransl_set3_01791_2	swap_31235_2	28984	0	en	0	0	1	0	0	0	0
28984	swap_20513_1	backtransl_set3_03803_2	28985	1	en	1	1	1	1	1	1	1
28985	backtransl_set2_00808_2	swap_43140_2	28986	0	en	1	1	1	1	1	1	1
28986	swap_45001_1	backtransl_set3_02996_2	28987	0	en	1	0	1	1	0	1	0
28987	backtransl_set1_08594_2	backtransl_set1_01567_2	28988	0	en	0	0	0	0	0	0	0
28988	backtransl_set3_00103_2	swap_15333_2	28989	1	en	1	1	1	1	1	1	1
28989	swap_30135_1	backtransl_set3_05139_2	28990	0	en	0	0	0	0	0	0	0
28990	swap_00065_1	backtransl_set3_01252_2	28991	1	en	1	1	1	1	1	1	1
28991	swap_39104_1	backtransl_set3_00897_2	28992	1	en	0	0	1	0	0	0	0
28992	swap_41575_1	backtransl_set1_10371_2	28993	0	en	1	1	1	1	1	1	1
28993	swap_34326_2	backtransl_set2_04429_2	28994	0	en	1	0	1	1	0	1	0
28994	backtransl_set1_09532_2	swap_40061_2	28995	0	en	1	1	1	1	1	1	1
28995	backtransl_set1_14728_2	swap_05398_2	28996	1	en	1	1	1	1	1	1	1
28996	swap_02426_1	backtransl_set1_04344_2	28997	1	en	1	1	1	1	1	1	1
28997	swap_13783_2	backtransl_set3_04297_2	28998	1	en	1	1	1	1	1	1	1
28998	swap_47390_1	backtransl_set3_00555_2	28999	1	en	0	0	0	0	0	0	0
28999	swap_21661_1	backtransl_set3_00854_2	29000	1	en	1	1	1	1	1	1	1
29000	backtransl_set3_00129_2	swap_32014_2	29001	1	en	1	1	1	1	1	1	1
29001	swap_12252_1	backtransl_set1_07444_2	29002	0	en	0	0	1	0	0	0	0
29002	backtransl_set1_00336_2	swap_10527_2	29003	0	en	1	1	1	1	1	1	1
29003	swap_37713_1	backtransl_set1_01573_2	29004	1	en	1	0	0	0	0	0	0
29004	backtransl_set2_04868_2	swap_38652_2	29005	1	en	1	1	1	1	1	1	1
29005	backtransl_set1_14293_2	backtransl_set1_13538_2	29006	0	en	0	0	0	0	0	0	0
29006	backtransl_set1_00890_2	backtransl_set1_06662_2	29007	0	en	1	1	1	1	1	1	1
29007	swap_07009_1	backtransl_set1_06710_2	29008	1	en	1	1	1	1	1	1	1
29008	backtransl_set3_00427_2	swap_03349_2	29009	0	en	0	0	1	0	0	0	0
29009	backtransl_set1_02821_2	swap_16632_2	29010	0	en	1	1	1	1	1	1	1
29010	backtransl_set1_11858_2	backtransl_set1_05037_2	29011	0	en	0	0	0	0	0	0	0
29011	backtransl_set1_11210_2	backtransl_set1_08245_2	29012	0	en	0	0	1	0	0	0	0
29012	swap_26989_1	backtransl_set1_08163_2	29013	1	en	0	0	0	0	0	0	0
29013	backtransl_set3_04687_2	swap_19156_1	29014	1	en	1	1	1	1	1	1	1
29014	backtransl_set1_00791_2	backtransl_set1_09784_2	29015	0	en	0	0	1	0	0	0	0
29015	swap_23859_1	backtransl_set1_06368_2	29016	1	en	0	0	0	0	0	0	0
29016	swap_16573_2	backtransl_set1_07843_2	29017	1	en	1	1	1	1	1	1	1
29017	backtransl_set1_12833_2	swap_42426_2	29018	1	en	1	1	1	1	1	1	1
29018	backtransl_set2_01674_2	swap_47335_1	29019	0	en	1	0	1	1	0	1	0
29019	swap_03166_2	backtransl_set1_07331_2	29020	1	en	1	1	1	1	1	1	1
29020	swap_17824_1	backtransl_set2_05116_2	29021	1	en	0	0	0	0	0	0	0
29021	swap_35416_2	backtransl_set3_00105_2	29022	1	en	1	1	1	1	1	1	1
29022	swap_38835_1	backtransl_set3_01881_2	29023	1	en	1	1	1	1	1	1	1
29023	backtransl_set1_02150_2	backtransl_set1_12622_2	29024	0	en	0	0	0	0	0	0	0
29024	backtransl_set3_03121_2	swap_22676_2	29025	0	en	0	0	1	0	0	0	0
29025	backtransl_set2_01874_2	swap_01817_2	29026	1	en	1	0	1	1	0	1	0
29026	backtransl_set1_11383_2	backtransl_set1_06758_2	29027	0	en	0	0	0	0	0	0	0
29027	swap_17748_2	backtransl_set1_12659_2	29028	0	en	0	1	1	1	1	0	0
29028	backtransl_set1_14070_2	backtransl_set1_05235_2	29029	1	en	1	1	1	1	1	1	1
29029	backtransl_set3_01401_2	swap_16492_1	29030	1	en	1	1	1	1	1	1	1
29030	swap_43169_2	backtransl_set1_14022_2	29031	0	en	0	0	0	0	0	0	0
29031	swap_06118_2	backtransl_set1_06443_2	29032	1	en	0	0	0	0	0	0	0
29032	backtransl_set1_08970_2	backtransl_set1_01666_2	29033	0	en	0	0	0	0	0	0	0
29033	backtransl_set1_12123_2	swap_47931_1	29034	1	en	1	1	1	1	1	1	1
29034	backtransl_set3_04699_2	swap_04493_2	29035	0	en	0	0	1	0	0	0	0
29035	backtransl_set3_01000_2	swap_06695_1	29036	1	en	0	0	1	0	0	0	0
29036	backtransl_set1_00642_2	backtransl_set1_14832_2	29037	0	en	1	1	1	1	1	1	1
29037	swap_05862_2	backtransl_set2_04541_2	29038	0	en	1	1	1	1	1	1	1
29038	backtransl_set1_00343_2	swap_22921_2	29039	1	en	0	1	1	1	1	0	0
29039	backtransl_set1_10801_2	backtransl_set1_15160_2	29040	0	en	0	0	0	0	0	0	0
29040	backtransl_set1_06577_2	backtransl_set1_04374_2	29041	0	en	0	0	1	0	0	0	0
29041	swap_33401_2	backtransl_set1_09999_2	29042	1	en	1	1	1	1	1	1	1
29042	swap_08736_1	backtransl_set2_04470_2	29043	0	en	0	0	0	0	0	0	0
29043	backtransl_set2_05224_2	swap_25483_2	29044	1	en	1	1	1	1	1	1	1
29044	backtransl_set1_09514_2	backtransl_set1_12479_2	29045	0	en	0	0	0	0	0	0	0
29045	swap_07034_2	backtransl_set3_00032_2	29046	1	en	1	1	1	1	1	1	1
29046	swap_02458_1	backtransl_set3_04802_2	29047	0	en	0	0	0	0	0	0	0
29047	swap_47643_1	backtransl_set1_08080_2	29048	0	en	0	0	1	0	0	0	0
29048	swap_23809_1	backtransl_set2_03297_2	29049	0	en	1	1	1	1	1	1	1
29049	swap_06711_1	backtransl_set2_02044_2	29050	1	en	1	1	1	1	1	1	1
29050	backtransl_set1_09314_2	swap_43623_2	29051	1	en	1	1	1	1	1	1	1
29051	backtransl_set3_01851_2	swap_28431_2	29052	1	en	1	1	1	1	1	1	1
29052	swap_35146_2	backtransl_set1_03201_2	29053	1	en	1	1	1	1	1	1	1
29053	backtransl_set1_06724_2	swap_09070_2	29054	1	en	1	0	1	1	0	1	0
29054	swap_18980_1	backtransl_set1_15829_2	29055	0	en	1	0	1	1	0	1	0
29055	swap_27201_1	backtransl_set3_02404_2	29056	0	en	1	0	1	1	0	1	0
29056	backtransl_set1_14295_2	swap_04561_2	29057	1	en	1	1	1	1	1	1	1
29057	swap_46871_2	backtransl_set1_04914_2	29058	1	en	0	1	1	1	1	0	0
29058	swap_22268_1	backtransl_set3_02818_2	29059	1	en	0	1	1	1	1	0	0
29059	swap_04016_1	backtransl_set3_00869_2	29060	0	en	0	0	0	0	0	0	0
29060	backtransl_set3_03877_2	backtransl_set3_02485_2	29061	0	en	0	0	1	0	0	0	0
29061	backtransl_set1_06788_2	swap_28759_1	29062	0	en	0	0	1	0	0	0	0
29062	backtransl_set1_10315_2	swap_27197_1	29063	1	en	1	1	1	1	1	1	1
29063	swap_42749_1	backtransl_set1_13175_2	29064	0	en	0	0	0	0	0	0	0
29064	backtransl_set2_04021_2	swap_36556_2	29065	1	en	1	1	1	1	1	1	1
29065	swap_37618_1	backtransl_set2_01893_2	29066	1	en	1	1	1	1	1	1	1
29066	backtransl_set1_14528_2	swap_10071_1	29067	1	en	1	1	1	1	1	1	1
29067	backtransl_set1_15307_2	backtransl_set1_13769_2	29068	0	en	1	1	1	1	1	1	1
29068	backtransl_set1_14035_2	backtransl_set1_00114_2	29069	0	en	1	1	0	1	0	0	0
29069	swap_27599_1	backtransl_set2_04283_2	29070	0	en	0	0	0	0	0	0	0
29070	backtransl_set2_01085_2	swap_38967_1	29071	0	en	1	1	1	1	1	1	1
29071	backtransl_set1_02578_2	swap_40646_2	29072	0	en	1	0	1	1	0	1	0
29072	backtransl_set1_06219_2	swap_22378_1	29073	1	en	1	1	1	1	1	1	1
29073	swap_48966_2	backtransl_set2_01194_2	29074	0	en	0	0	1	0	0	0	0
29074	backtransl_set1_11884_2	swap_34824_2	29075	0	en	0	0	1	0	0	0	0
29075	swap_37520_1	backtransl_set1_14047_2	29076	1	en	1	1	1	1	1	1	1
29076	swap_00465_2	backtransl_set2_04951_2	29077	1	en	0	0	1	0	0	0	0
29077	swap_02594_2	backtransl_set1_08961_2	29078	0	en	0	0	1	0	0	0	0
29078	swap_03657_2	backtransl_set1_03588_2	29079	1	en	0	0	0	0	0	0	0
29079	backtransl_set1_13659_2	swap_10470_1	29080	1	en	1	1	1	1	1	1	1
29080	backtransl_set1_04554_2	swap_18186_1	29081	0	en	1	1	1	1	1	1	1
29081	swap_13016_1	backtransl_set1_07418_2	29082	1	en	1	1	1	1	1	1	1
29082	swap_28449_2	backtransl_set3_00364_2	29083	1	en	1	0	1	1	0	1	0
29083	swap_41424_2	backtransl_set1_00303_2	29084	1	en	1	0	1	1	0	1	0
29084	swap_32265_2	backtransl_set1_09574_2	29085	0	en	0	0	0	0	0	0	0
29085	swap_39326_1	backtransl_set2_02474_2	29086	0	en	1	0	0	0	0	0	0
29086	backtransl_set1_02070_2	backtransl_set1_09771_2	29087	0	en	0	0	0	0	0	0	0
29087	swap_38470_1	backtransl_set1_11524_2	29088	0	en	0	1	1	1	1	0	0
29088	swap_05147_1	backtransl_set2_01919_2	29089	0	en	0	0	0	0	0	0	0
29089	swap_47599_1	backtransl_set1_04704_2	29090	1	en	1	1	1	1	1	1	1
29090	backtransl_set2_04501_2	backtransl_set2_03022_2	29091	0	en	1	1	1	1	1	1	1
29091	backtransl_set2_00772_2	swap_42488_1	29092	0	en	0	0	1	0	0	0	0
29092	swap_27732_1	backtransl_set1_04846_2	29093	1	en	1	1	1	1	1	1	1
29093	backtransl_set2_01522_2	swap_16093_1	29094	1	en	1	1	1	1	1	1	1
29094	backtransl_set1_07614_2	swap_27732_2	29095	0	en	1	1	1	1	1	1	1
29095	backtransl_set1_10284_2	swap_16293_2	29096	1	en	1	1	1	1	1	1	1
29096	swap_25878_2	backtransl_set1_15354_2	29097	1	en	1	1	1	1	1	1	1
29097	swap_25249_1	backtransl_set3_00471_2	29098	1	en	1	1	1	1	1	1	1
29098	swap_23781_1	backtransl_set1_13568_2	29099	1	en	0	0	0	0	0	0	0
29099	backtransl_set1_08259_2	backtransl_set1_09012_2	29100	0	en	0	0	0	0	0	0	0
29100	swap_02152_1	backtransl_set2_01013_2	29101	0	en	0	0	0	0	0	0	0
29101	swap_46251_1	backtransl_set2_03699_2	29102	0	en	0	0	0	0	0	0	0
29102	swap_06578_2	backtransl_set1_09723_2	29103	1	en	1	1	1	1	1	1	1
29103	backtransl_set2_03447_2	swap_24151_1	29104	1	en	1	1	1	1	1	1	1
29104	backtransl_set2_02512_2	swap_04230_1	29105	0	en	1	0	1	1	0	1	0
29105	swap_44104_2	backtransl_set1_06256_2	29106	1	en	1	1	1	1	1	1	1
29106	swap_36254_2	backtransl_set3_00243_2	29107	0	en	0	0	0	0	0	0	0
29107	backtransl_set1_11326_2	swap_18843_1	29108	1	en	1	1	1	1	1	1	1
29108	swap_20947_2	backtransl_set1_06400_2	29109	1	en	1	0	1	1	0	1	0
29109	swap_20111_1	backtransl_set1_13021_2	29110	1	en	0	0	0	0	0	0	0
29110	backtransl_set1_05826_2	backtransl_set1_01350_2	29111	0	en	0	0	0	0	0	0	0
29111	backtransl_set1_03062_2	swap_06101_2	29112	1	en	1	1	1	1	1	1	1
29112	backtransl_set3_04731_2	swap_40542_1	29113	0	en	0	0	0	0	0	0	0
29113	backtransl_set2_04056_2	backtransl_set2_02650_2	29114	1	en	1	1	1	1	1	1	1
29114	swap_17393_2	backtransl_set1_04880_2	29115	1	en	1	1	1	1	1	1	1
29115	swap_27286_1	backtransl_set3_00046_2	29116	1	en	1	1	1	1	1	1	1
29116	swap_20825_2	backtransl_set2_03075_2	29117	0	en	0	0	0	0	0	0	0
29117	backtransl_set1_15468_2	backtransl_set1_07419_2	29118	0	en	1	1	1	1	1	1	1
29118	swap_20603_2	backtransl_set1_12717_2	29119	1	en	1	1	1	1	1	1	1
29119	backtransl_set2_03040_2	swap_27954_2	29120	0	en	1	1	1	1	1	1	1
