id	data set	lang	score	LLama3 zero-shot (Paraph)	LLama3 ICL_4 (Paraph)	LLama3-FT-EN	LLama3-FT-ALL	CLEAN-XLM-RoBERTa-EN	XLM-RoBERTa-EN-ALLTHREE-V2-3	XLM-RoBERTa-EN-ALLTHREE-V2-2	XLM-RoBERTa-EN-ALLTHREE-V2-1	XLM-RoBERTa-EN-ALLTHREE-V3-1	XLM-RoBERTa-EN-ALLTHREE-V3-2	XLM-RoBERTa-EN-ALLTHREE-V3-3	LLama3 zero-shot (Ex. Same Content)	LLama3 zero-shot (Sem Equiv)	XLM-RoBERTa-EN-ALLTHREE-V4-1	XLM-RoBERTa-EN-ALLTHREE-V4-2	XLM-RoBERTa-EN-ALLTHREE-V4-3	XLM-RoBERTa-EN-ORIG-V2-1	XLM-RoBERTa-EN-ORIG-V2-2	XLM-RoBERTa-EN-ORIG-V2-3	XLM-RoBERTa-EN-ORIG-V3-1	XLM-RoBERTa-EN-ORIG-V3-2	XLM-RoBERTa-EN-ORIG-V3-3	XLM-RoBERTa-EN-ORIG-V4-2	XLM-RoBERTa-EN-ORIG-V4-3	XLM-RoBERTa-EN-PARAPH-V2-1	XLM-RoBERTa-EN-PARAPH-V2-2	XLM-RoBERTa-EN-PARAPH-V2-3	XLM-RoBERTa-EN-PARAPH-V3-1	XLM-RoBERTa-EN-PARAPH-V3-2	XLM-RoBERTa-EN-PARAPH-V3-3	XLM-RoBERTa-EN-PARAPH-V4-1	XLM-RoBERTa-EN-PARAPH-V4-2	XLM-RoBERTa-EN-PARAPH-V4-3	XLM-RoBERTa-EN-SAMECONTENT-V2-2	XLM-RoBERTa-EN-SAMECONTENT-V2-3	XLM-RoBERTa-EN-SAMECONTENT-V3-1	XLM-RoBERTa-EN-SAMECONTENT-V3-2	XLM-RoBERTa-EN-SAMECONTENT-V3-3	XLM-RoBERTa-EN-SAMECONTENT-V4-1	XLM-RoBERTa-EN-SAMECONTENT-V4-2	XLM-RoBERTa-EN-SAMECONTENT-V4-3	XLM-RoBERTa-EN-EASYNEG-25-V2-1	XLM-RoBERTa-EN-EASYNEG-25-V2-2	XLM-RoBERTa-EN-EASYNEG-25-V2-3	XLM-RoBERTa-EN-EASYNEG-25-V3-1	XLM-RoBERTa-EN-EASYNEG-25-V3-2	XLM-RoBERTa-EN-EASYNEG-25-V3-3	XLM-RoBERTa-EN-EASYNEG-25-V4-1	XLM-RoBERTa-EN-EASYNEG-25-V4-2	XLM-RoBERTa-EN-EASYNEG-25-V4-3	XLM-RoBERTa-EN-EASYNEG-50-V2-1	XLM-RoBERTa-EN-EASYNEG-50-V2-2	XLM-RoBERTa-EN-EASYNEG-50-V2-3	XLM-RoBERTa-EN-EASYNEG-50-V3-1	XLM-RoBERTa-EN-EASYNEG-50-V3-2	XLM-RoBERTa-EN-EASYNEG-50-V3-3	XLM-RoBERTa-EN-EASYNEG-50-V4-1	XLM-RoBERTa-EN-EASYNEG-50-V4-2	XLM-RoBERTa-EN-EASYNEG-50-V4-3	XLM-RoBERTa-EN-EASYNEG-75-V2-1	XLM-RoBERTa-EN-EASYNEG-75-V2-2	XLM-RoBERTa-EN-EASYNEG-75-V2-3	XLM-RoBERTa-EN-EASYNEG-75-V3-1	XLM-RoBERTa-EN-EASYNEG-75-V3-2	XLM-RoBERTa-EN-EASYNEG-75-V3-3	XLM-RoBERTa-EN-EASYNEG-75-V4-1	XLM-RoBERTa-EN-EASYNEG-75-V4-2	XLM-RoBERTa-EN-EASYNEG-75-V4-3	XLM-RoBERTa-EN-SEMEQUIV-V2-1	XLM-RoBERTa-EN-SEMEQUIV-V2-2	XLM-RoBERTa-EN-SEMEQUIV-V2-3	XLM-RoBERTa-EN-SEMEQUIV-V3-1	XLM-RoBERTa-EN-SEMEQUIV-V3-2	XLM-RoBERTa-EN-SEMEQUIV-V3-3	XLM-RoBERTa-EN-SEMEQUIV-V4-1	XLM-RoBERTa-EN-SEMEQUIV-V4-2	XLM-RoBERTa-EN-SEMEQUIV-V4-3	LLama3 ICL_4 (Ex. Same Content)	LLama3 ICL_4 (Sem Equiv)
facebook/xnli-674	facebook/xnli	es	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0
facebook/xnli-675	facebook/xnli	es	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
facebook/xnli-677	facebook/xnli	es	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
facebook/xnli-678	facebook/xnli	es	-1	0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
facebook/xnli-679	facebook/xnli	es	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
facebook/xnli-682	facebook/xnli	es	-1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0
facebook/xnli-683	facebook/xnli	es	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0
facebook/xnli-684	facebook/xnli	es	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0
facebook/xnli-686	facebook/xnli	es	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0
facebook/xnli-687	facebook/xnli	es	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
facebook/xnli-689	facebook/xnli	es	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0
facebook/xnli-691	facebook/xnli	es	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
facebook/xnli-692	facebook/xnli	es	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0
facebook/xnli-694	facebook/xnli	es	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0
facebook/xnli-695	facebook/xnli	es	-1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
facebook/xnli-697	facebook/xnli	es	-1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0
facebook/xnli-698	facebook/xnli	es	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0
facebook/xnli-700	facebook/xnli	es	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0
facebook/xnli-701	facebook/xnli	es	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0
facebook/xnli-703	facebook/xnli	es	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
facebook/xnli-704	facebook/xnli	es	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
facebook/xnli-705	facebook/xnli	es	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0
facebook/xnli-707	facebook/xnli	es	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	0
facebook/xnli-709	facebook/xnli	es	-1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
facebook/xnli-710	facebook/xnli	es	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	0	0	0
facebook/xnli-712	facebook/xnli	es	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0
facebook/xnli-713	facebook/xnli	es	-1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
facebook/xnli-714	facebook/xnli	es	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0
facebook/xnli-716	facebook/xnli	es	-1	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0
facebook/xnli-717	facebook/xnli	es	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0
facebook/xnli-719	facebook/xnli	es	-1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
facebook/xnli-720	facebook/xnli	es	-1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0
facebook/xnli-721	facebook/xnli	es	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	0
facebook/xnli-723	facebook/xnli	es	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0
facebook/xnli-725	facebook/xnli	es	-1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	0	0
facebook/xnli-726	facebook/xnli	es	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
facebook/xnli-727	facebook/xnli	es	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
facebook/xnli-729	facebook/xnli	es	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0
facebook/xnli-730	facebook/xnli	es	-1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
facebook/xnli-732	facebook/xnli	es	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	0	0
facebook/xnli-734	facebook/xnli	es	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0
facebook/xnli-736	facebook/xnli	es	-1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
facebook/xnli-737	facebook/xnli	es	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
facebook/xnli-738	facebook/xnli	es	-1	0	0	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
facebook/xnli-740	facebook/xnli	es	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
facebook/xnli-741	facebook/xnli	es	-1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0
facebook/xnli-742	facebook/xnli	es	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0
facebook/xnli-744	facebook/xnli	es	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	0	0
facebook/xnli-746	facebook/xnli	es	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0
facebook/xnli-748	facebook/xnli	es	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0
facebook/xnli-749	facebook/xnli	es	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
facebook/xnli-750	facebook/xnli	es	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0
facebook/xnli-752	facebook/xnli	es	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
facebook/xnli-753	facebook/xnli	es	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
facebook/xnli-755	facebook/xnli	es	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
facebook/xnli-756	facebook/xnli	es	-1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
facebook/xnli-758	facebook/xnli	es	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0
facebook/xnli-759	facebook/xnli	es	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0
facebook/xnli-761	facebook/xnli	es	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
facebook/xnli-763	facebook/xnli	es	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
facebook/xnli-764	facebook/xnli	es	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
facebook/xnli-766	facebook/xnli	es	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
facebook/xnli-767	facebook/xnli	es	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0
facebook/xnli-769	facebook/xnli	es	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
facebook/xnli-770	facebook/xnli	es	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	0
facebook/xnli-772	facebook/xnli	es	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
